WKT,GUID,WIJKNAAM,wvkId,sttNaam,op_10juli_naar_30kmu,snelheid_vanaf_10_juli
"LINESTRING Z (5.1551450636 52.0878708055 0,5.1552186397 52.0878603577 0,5.1552372993 52.0878562068 0,5.1553061402 52.0878455654 0,5.1563202604 52.0877108143 0,5.1563212779 52.0877107156 0,5.1564127035 52.0876994292 0)",54,Oost,278311053,Wim Sonneveldlaan,Wim Sonneveldlaan,30
"LINESTRING Z (5.0836699242 52.1151011147 0,5.0835856605 52.1151281832 0,5.083523161 52.1151568572 0)",382,Noordwest,600383063,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.156746625 52.0875535474 0,5.1568045065 52.0875230255 0,5.1568542435 52.08750412 0,5.1569115854 52.0874763411 0,5.1578742128 52.0869720039 0,5.1578923196 52.0869611312 0,5.1579268046 52.0869430216 0)",54,Oost,600935749,Wim Sonneveldlaan,Wim Sonneveldlaan,30
"LINESTRING Z (5.1406852914 52.092488503 0,5.1406671151 52.0924718947 0,5.1406282991 52.0924450642 0,5.1406067852 52.0924261434 0,5.1405768369 52.092390569 0,5.1405515424 52.0923525497 0,5.1405294166 52.0923067327 0,5.1405132271 52.0922553006 0,5.1405014038 52.0921850378 0,5.1404998662 52.0921600801 0,5.1404396519 52.0920982369 0)",162,Oost,600127906,Emmalaan,Emmalaan,30
"LINESTRING Z (5.0505256119 52.0720803529 0,5.0505402131 52.072078845 0,5.0505577844 52.0720788278 0,5.0505790643 52.0720808263 0,5.0505916115 52.0720832458 0,5.0506712735 52.0720694642 0)",342,Vleuten - De Meern,600771726,Rijnzathe,Rijnzathe,30
"LINESTRING Z (5.1416329329 52.0935753793 0,5.140794902 52.0935000252 0)",162,Oost,600128395,Emmalaan,Emmalaan,30
"LINESTRING Z (5.12882629 52.1141792711 0,5.1292046459 52.1144133553 0,5.1292457297 52.1144417144 0,5.1292777682 52.1144603808 0)",197,Overvecht,274316051,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1064948858 52.0618490176 0,5.1064888858 52.0618301014 0,5.1064749761 52.0617984482 0,5.1064164077 52.0616864944 0,5.1064123543 52.061671774 0,5.1064126076 52.0616253538 0)",1,Zuidwest,600911820,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.1063343048 52.0613578242 0,5.1062987377 52.0613295206 0,5.1062722896 52.0612471546 0)",1,Zuidwest,601187214,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.1252125314 52.1119352499 0,5.1253066564 52.1119851278 0,5.1253714607 52.1120247382 0,5.1258248652 52.1122963146 0)",197,Overvecht,600778053,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1092086493 52.1003267102 0,5.1091043503 52.1003330044 0,5.1089009209 52.1002903136 0)",248,Noordwest,601187385,David van Mollemstraat,David van Mollemstraat,30
"LINESTRING Z (5.0829968377 52.1154081198 0,5.0827967686 52.1155219345 0,5.0827807023 52.115531931 0)",382,Noordwest,600917126,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.1292777682 52.1144603808 0,5.1297045541 52.1147243026 0,5.1297961064 52.1147809366 0)",197,Overvecht,274317080,Donaudreef,Donaudreef,30
"LINESTRING Z (5.0485081556 52.0724835935 0,5.0484574565 52.0724904488 0,5.0484557261 52.072490318 0,5.0484367694 52.0724916279 0,5.0483614567 52.0725050619 0,5.0482757246 52.0725137803 0,5.0482268113 52.0725207359 0,5.0479776662 52.0725668936 0,5.0478087985 52.0725934702 0,5.0466995207 52.072805262 0,5.046520862 52.0728466919 0,5.0464763782 52.0728559048 0)",342,Vleuten - De Meern,263307010,Rijnzathe,Rijnzathe,30
"LINESTRING Z (5.107266905 52.0644132016 0,5.1072650547 52.0644054639 0,5.1072538321 52.0643881271 0,5.1072462871 52.0643720044 0,5.1072224842 52.0642730017 0,5.107088232 52.0638297632 0,5.1070848648 52.0638218457 0,5.1070652504 52.0637683461 0)",1,Zuidwest,600911817,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.1259272505 52.1123653639 0,5.125985722 52.1124066632 0,5.1259902338 52.1124090298 0,5.1265172024 52.1127355523 0,5.1265621955 52.1127588822 0,5.126625694 52.1127970033 0)",197,Overvecht,274316146,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1073628049 52.0655172405 0,5.1073761407 52.0655061521 0,5.107387666 52.0654870115 0,5.1073923242 52.0654598911 0,5.107360495 52.0649487041 0,5.107349436 52.0648354218 0,5.1073137194 52.0645876481 0,5.10729514 52.0645695596 0,5.1072841813 52.0645482606 0,5.107282387 52.0644779318 0)",1,Zuidwest,600375697,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.1565357941 52.0876936658 0,5.1565535535 52.0876668037 0,5.1565674229 52.0876544138 0,5.1566170297 52.0876237374 0,5.1567055244 52.0875752201 0,5.156746625 52.0875535474 0)",54,Oost,600935748,Wim Sonneveldlaan,Wim Sonneveldlaan,30
"LINESTRING Z (5.0846971893 52.1145191287 0,5.0846331173 52.1145562589 0,5.0844939373 52.1146372291 0,5.0844319631 52.1146814426 0)",382,Noordwest,600375543,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.1106727209 52.1006214438 0,5.1107653465 52.1006356353 0,5.1113420874 52.1007460488 0,5.1114230367 52.1007584832 0,5.1115182502 52.1007667912 0)",248,Noordwest,272313038,David van Mollemstraat,David van Mollemstraat,30
"LINESTRING Z (5.0843964136 52.1143194327 0,5.0858060093 52.1135248337 0)",382,Noordwest,268316071,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.1067844073 52.0628011682 0,5.1066833116 52.0624702079 0,5.1066701147 52.0624376109 0,5.1066528694 52.0624106605 0,5.1066399208 52.0623719575 0)",1,Zuidwest,600391602,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.0841466953 52.1145215651 0,5.0841450947 52.1144716223 0,5.0842990915 52.1143822768 0,5.0843312701 52.1143619501 0,5.0843336236 52.1143599949 0,5.0843964136 52.1143194327 0)",382,Noordwest,268317069,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.0867437096 52.1133361643 0,5.086649106 52.1133826238 0,5.0847490291 52.114474553 0,5.0846971893 52.1145191287 0)",382,Noordwest,601212332,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.1066399208 52.0623719575 0,5.1066206296 52.062314299 0,5.1066210189 52.062310808 0,5.1066194449 52.0622955461 0,5.1065579217 52.0620841745 0,5.1065335288 52.0619708495 0,5.1064948858 52.0618490176 0)",1,Zuidwest,600911819,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.1564127035 52.0876994292 0,5.1564791811 52.0876917467 0,5.1564924353 52.087690571 0,5.1565357941 52.0876936658 0)",54,Oost,278311052,Wim Sonneveldlaan,Wim Sonneveldlaan,30
"LINESTRING Z (5.1407809036 52.0933921393 0,5.140794902 52.0935000252 0)",162,Oost,276312085,Emmalaan,Emmalaan,30
"LINESTRING Z (5.1231730973 52.1117565705 0,5.1236597675 52.1120546366 0)",136,Overvecht,273316084,Butterflydreef,Butterflydreef,30
"LINESTRING Z (5.1297961064 52.1147809366 0,5.1303392996 52.1151390102 0)",197,Overvecht,274317079,Donaudreef,Donaudreef,30
"LINESTRING Z (5.0825434674 52.1154906526 0,5.082563493 52.1154686718 0,5.0826090629 52.1154472188 0,5.0826276841 52.1154374483 0)",382,Noordwest,600775008,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.1258248652 52.1122963146 0,5.1259272505 52.1123653639 0)",197,Overvecht,274316135,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1062722896 52.0612471546 0,5.1062303593 52.0611165713 0)",1,Zuidwest,601187215,Europalaan,Europalaan Zuid,30
"LINESTRING Z (5.140794902 52.0935000252 0,5.1407945556 52.0935629409 0,5.1405864994 52.0942455989 0,5.1404684737 52.0945703911 0)",162,Oost,600383463,Emmalaan,Emmalaan,30
"LINESTRING Z (5.1396199925 52.0932389085 0,5.1402738985 52.0933381276 0)",162,Oost,276312030,Emmalaan,Emmalaan,30
"LINESTRING Z (5.0832895241 52.1150073416 0,5.0832978838 52.115001315 0,5.0834143951 52.1149131271 0,5.0834550034 52.1148853793 0,5.0835349028 52.1148370491 0,5.0840539813 52.1145359292 0,5.0841466953 52.1145215651 0)",382,Noordwest,600775006,Prins Bernhardlaan,Prins Bernhardlaan,30
"LINESTRING Z (5.127511934 52.113373671 0,5.127573634 52.1134042547 0,5.1275846915 52.1134102453 0,5.1285027411 52.1139801076 0,5.1285849521 52.114027521 0)",197,Overvecht,274316049,Donaudreef,Donaudreef,30
"LINESTRING Z (5.126625694 52.1127970033 0,5.1266875414 52.1128341339 0,5.1267559181 52.1128771731 0,5.1267849056 52.1128979645 0,5.1268087146 52.1129182968 0,5.1268203621 52.1129319916 0,5.1268267748 52.1129446277 0,5.1268272564 52.1129481737 0,5.1268861563 52.1129931613 0)",197,Overvecht,274316145,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1250990418 52.1118487223 0,5.1251602938 52.1119075685 0,5.1252125314 52.1119352499 0)",197,Overvecht,600778052,Donaudreef,Donaudreef,30
"LINESTRING Z (5.0485081556 52.0724835935 0,5.0486028742 52.0724707868 0,5.0486214897 52.0724577032 0,5.0486366106 52.072449029 0,5.0486644294 52.0724382881 0,5.0487029649 52.0724284219 0,5.0503021538 52.0721168242 0,5.0503937508 52.0721003759 0,5.0505125082 52.072081706 0,5.0505256119 52.0720803529 0)",342,Vleuten - De Meern,600771727,Rijnzathe,Rijnzathe,30
"LINESTRING Z (5.1268861563 52.1129931613 0,5.1269185036 52.1130178671 0,5.12692206 52.113019607 0,5.1274208374 52.1133272827 0,5.127437271 52.1133366628 0,5.127511934 52.113373671 0)",197,Overvecht,274316050,Donaudreef,Donaudreef,30
"LINESTRING Z (5.1597027821 52.0845036106 0,5.1597225424 52.0844080062 0)",54,Oost,600780074,Wim Sonneveldlaan,Wim Sonneveldlaan,30
"LINESTRING Z (5.0794787134 52.1251223604 0,5.0795565878 52.1251730215 0,5.0795756776 52.1251871088 0,5.0817256872 52.1269148959 0,5.0817392638 52.126924542 0,5.0817920074 52.1269663678 0)",356,Overvecht,267319009,Manitobadreef,Manitobadreef,30
"LINESTRING Z (5.119924903 52.1106525826 0,5.1199645868 52.1106703367 0,5.1200021729 52.1106917468 0,5.1204661599 52.1109804705 0,5.1204878747 52.1109963817 0,5.1205332719 52.1110250519 0)",137,Overvecht,273316051,Othellodreef,Othellodreef,30
"LINESTRING Z (5.0644023798 52.1093728336 0,5.064428152 52.1093442851 0,5.0644388717 52.1093290266 0,5.0644736816 52.1092895059 0,5.0645180722 52.1092319354 0,5.0645660815 52.1091822457 0,5.0648931853 52.1088649834 0,5.0649885007 52.108760643 0,5.065049388 52.1086980193 0,5.0650623622 52.1086815903 0,5.0650773811 52.108657519 0,5.0650867795 52.1086118079 0,5.0650865155 52.1085947478 0,5.0650833175 52.1085778675 0,5.0650772454 52.1085613848 0,5.0650668516 52.1085427915 0,5.065053584 52.1085249526 0,5.0650377928 52.1085080776 0,5.0650025386 52.1084801093 0,5.064956988 52.1084540841 0,5.0648994103 52.108429136 0,5.064882376 52.1084229326 0,5.0648615706 52.1084154049 0)",305,West,600772846,Uraniumweg,Uraniumweg,30
"LINESTRING Z (5.1215623799 52.1116604767 0,5.1216417022 52.1117041592 0,5.1216431267 52.1117054297 0,5.1216679413 52.1117236001 0,5.1222452957 52.112084016 0,5.1223455838 52.1121445592 0,5.1224265769 52.1121960376 0)",137,Overvecht,273316050,Othellodreef,Othellodreef,30
"LINESTRING Z (5.0620934272 52.1115523319 0,5.0621183091 52.1115237392 0,5.0621156045 52.1115174482 0,5.0621148122 52.1115047342 0,5.0621193686 52.1114874258 0,5.0621298227 52.1114691099 0,5.0621477602 52.1114475295 0,5.0621747076 52.1114205558 0,5.0642433887 52.1094898164 0,5.0642799363 52.1094595627 0,5.0643088969 52.1094419372 0,5.0643344565 52.1094313445 0,5.0643555175 52.109424742 0,5.0644023798 52.1093728336 0)",305,West,265316001,Uraniumweg,Uraniumweg,30
"LINESTRING Z (5.0817920074 52.1269663678 0,5.0818410197 52.1270052359 0,5.0818517327 52.1270153005 0,5.0829216161 52.1278749711 0,5.0829521822 52.1278944182 0,5.082984834 52.1279196348 0)",356,Overvecht,600775040,Manitobadreef,Manitobadreef,30
"LINESTRING Z (5.0485081556 52.0724835935 0,5.0485359901 52.0725617702 0,5.0485361398 52.0725631898 0,5.0485409625 52.0725765879 0,5.0485731096 52.0726318977 0,5.0486061023 52.0726953433 0,5.0503124787 52.0760616359 0,5.0503272503 52.0760936775 0,5.0503300691 52.0761071624 0,5.0503633635 52.0761771634 0)",340,Vleuten - De Meern,263307003,Veldzigt,Veldzigt,30
"LINESTRING Z (5.0495931446 52.0763662872 0,5.0496238911 52.0764488582 0,5.0496303076 52.0764953199 0,5.0496457586 52.0765366546 0,5.0498497069 52.0769490956 0,5.0511660246 52.0795538877 0,5.0511943264 52.0796073702 0,5.0512249152 52.0796543141 0,5.051230699 52.0796732056 0,5.0512304755 52.079710173 0)",340,Vleuten - De Meern,263308008,Veldzigt,Veldzigt,30
"LINESTRING Z (5.1034908383 52.0645618077 0,5.1041698626 52.0648045194 0,5.1042482326 52.0648249872 0)",41,Zuidwest,600399712,Australiëlaan,Australiëlaan,30
"LINESTRING Z (5.0581587133 52.1151571393 0,5.0581852058 52.1151329084 0,5.058207118 52.1151156827 0,5.058312909 52.1150217851 0,5.0618763163 52.1117008454 0,5.061974093 52.1116171705 0,5.0619945504 52.1116022221 0,5.0620136586 52.1115915223 0,5.0620348016 52.1115836647 0,5.0620583085 52.1115787725 0,5.0620712334 52.1115778356 0,5.0620934272 52.1115523319 0)",305,West,264317014,Uraniumweg,Uraniumweg,30
"LINESTRING Z (5.1138297846 52.1109235387 0,5.1141051063 52.1107539882 0,5.11413677 52.1107340432 0)",75,Overvecht,601362409,Hildebranddreef,Hildebranddreef,30
"LINESTRING Z (5.11353898 52.1111044505 0,5.1136038805 52.1110645913 0,5.1136692096 52.111022425 0,5.1138297846 52.1109235387 0)",75,Overvecht,601362408,Hildebranddreef,Hildebranddreef,30
"LINESTRING Z (5.1034908383 52.0645618077 0,5.1036783173 52.0645763472 0,5.1038514125 52.0645387137 0,5.1039814039 52.0644838543 0,5.1040652017 52.0644117607 0,5.104100969 52.0643370962 0)",41,Zuidwest,600399710,Australiëlaan,Australiëlaan,30
"LINESTRING Z (5.11413677 52.1107340432 0,5.1140620194 52.110689055 0,5.114044891 52.1106793406 0,5.1139556666 52.1106221633 0,5.1139325802 52.1106032116 0,5.1139197578 52.1105861567 0,5.1139164731 52.1105689765 0,5.1139230702 52.1105517221 0,5.1139455832 52.1105280645 0,5.1139874807 52.1104984379 0,5.1143672542 52.1102650281 0,5.1143684592 52.1102644404 0,5.1144536939 52.1102128704 0)",75,Overvecht,272316040,Hildebranddreef,Hildebranddreef,30
"LINESTRING Z (5.1042482326 52.0648249872 0,5.1043107965 52.0648186011 0,5.1043962622 52.0648181489 0,5.1044766975 52.0648101661 0,5.1053731906 52.0647061543 0,5.1054760025 52.0646925051 0,5.1055837672 52.0646741391 0,5.1065634789 52.0645593918 0,5.1067981655 52.0645408995 0,5.1070746832 52.064509343 0,5.1071855303 52.0644946113 0,5.107282387 52.0644779318 0)",41,Zuidwest,271305046,Australiëlaan,Australiëlaan,30
"LINESTRING Z (5.0571319889 52.1158975041 0,5.0572383693 52.1158743201 0,5.0572843911 52.1158764585 0,5.0573187157 52.1158744314 0,5.0573485056 52.1158700089 0,5.057376381 52.1158630896 0,5.0574014798 52.1158537402 0,5.0574239034 52.1158420833 0,5.0574471767 52.1158262789 0,5.0575141984 52.1157676409 0,5.0580761631 52.1152416713 0,5.0580910702 52.1152250669 0,5.0580984467 52.1152122597 0,5.0581587133 52.1151571393 0)",305,West,264317063,Uraniumweg,Uraniumweg,30
"LINESTRING Z (5.1205332719 52.1110250519 0,5.1205940198 52.1110634171 0,5.120608939 52.1110702925 0,5.1206799884 52.1111111967 0,5.1206848074 52.1111136262 0,5.1207385523 52.111147167 0)",137,Overvecht,273316052,Othellodreef,Othellodreef,30
"LINESTRING Z (5.082984834 52.1279196348 0,5.0830129787 52.127931799 0)",356,Overvecht,600775039,Manitobadreef,Manitobadreef,30
"LINESTRING Z (5.1136595615 52.1097161822 0,5.1137287294 52.1097602185 0,5.1138172402 52.1098139222 0,5.1144100393 52.1101847915 0,5.1144143845 52.1101882395 0,5.1144536939 52.1102128704 0)",75,Overvecht,272315029,Hildebranddreef,Hildebranddreef,30
"LINESTRING Z (5.1207385523 52.111147167 0,5.1207999475 52.1111854832 0,5.1208185775 52.1111987619 0,5.1214093645 52.111565823 0,5.1214762896 52.1116089996 0,5.1214876449 52.1116177266 0,5.1215623799 52.1116604767 0)",137,Overvecht,273316053,Othellodreef,Othellodreef,30
"LINESTRING Z (5.1001255099 52.0633659628 0,5.100176136 52.0633874012 0,5.1014138397 52.0638256356 0,5.1028826183 52.0643443988 0,5.1034908383 52.0645618077 0)",41,Zuidwest,600399711,Australiëlaan,Australiëlaan,30
"LINESTRING Z (5.1162526106 52.1113439853 0,5.1162999689 52.1113755539 0,5.1163038968 52.1113773345 0,5.1163379915 52.1113972718 0,5.1169407233 52.1117741512 0,5.1169543386 52.1117836774 0,5.1170279251 52.1118293273 0)",167,Overvecht,272316077,Henriëttedreef,Henriëttedreef,30
"LINESTRING Z (5.113339445 52.1187393497 0,5.1134238043 52.1186790392 0,5.1135635468 52.1185909932 0,5.11364402 52.1185338572 0,5.1136893942 52.118504005 0,5.1145432169 52.1179799029 0,5.1145873751 52.1179488683 0,5.1146472657 52.1179115218 0)",200,Overvecht,272317063,Humberdreef,Humberdreef,30
"LINESTRING Z (5.1195382132 52.1182495463 0,5.1196420064 52.1181865997 0,5.1199905313 52.1179719993 0,5.1200759898 52.1179173257 0,5.1201309177 52.1178789567 0,5.1201733624 52.1178461824 0,5.1202065256 52.1178165913 0,5.1202126041 52.117810165 0)",3,Overvecht,273317020,Neckardreef,Neckardreef,30
"LINESTRING Z (5.0269115924 52.1183061053 0,5.0269890508 52.1182431186 0,5.026999434 52.1182339546 0,5.0270530677 52.118191548 0,5.027321098 52.1179866803 0)",333,Vleuten - De Meern,260317003,Ien Dalessingel,Ien Dalessingel,30
"LINESTRING Z (5.1160538578 52.1111920532 0,5.1161120179 52.1112321657 0,5.1161157722 52.111236076 0,5.1161613094 52.1112718155 0,5.1161940686 52.1113049614 0,5.1162526106 52.1113439853 0)",167,Overvecht,272316078,Henriëttedreef,Henriëttedreef,30
"LINESTRING Z (5.1177186785 52.1120001707 0,5.1177192348 52.1119974927 0,5.1177282444 52.1119835152 0,5.1177450861 52.1119676033 0,5.1177702826 52.1119494886 0,5.1182878564 52.1116328599 0,5.1183188638 52.1116157623 0,5.1183431131 52.1116045994 0,5.1183673311 52.1115964349 0,5.1183878603 52.111592375 0,5.1183895368 52.1115922773 0)",178,Overvecht,273316064,Mignondreef,Mignondreef,30
"LINESTRING Z (5.0446654605 52.0732243645 0,5.0446549425 52.0732344717 0,5.0446512601 52.0732401271 0)",338,Vleuten - De Meern,600771729,Landzigt,Landzigt,30
"LINESTRING Z (5.1260139698 52.0728103065 0,5.1260799121 52.0727954918 0,5.1261204909 52.072789751 0,5.1261759224 52.0727862263 0,5.1263296591 52.0727806009 0,5.1264230542 52.0727783436 0,5.1265645761 52.0727793447 0,5.126645311 52.0727780517 0,5.1275199083 52.0727472789 0,5.1275502577 52.0727478661 0,5.1276703509 52.0727472557 0)",155,Zuid,274307044,Robijnlaan,Robijnlaan,30
"LINESTRING Z (5.1033429532 52.0658219611 0,5.1041863265 52.0649130001 0,5.1042482326 52.0648249872 0)",315,Zuidwest,271306010,Livingstonelaan,Livingstonelaan,30
"LINESTRING Z (5.1228406182 52.1154415771 0,5.1238708471 52.1148110758 0)",2,Overvecht,600777694,Neckardreef,Neckardreef,30
"LINESTRING Z (5.0446512601 52.0732401271 0,5.0446418288 52.0732546092 0,5.0446358285 52.0732734264 0,5.044634992 52.073295443 0,5.0446402168 52.0733209601 0,5.0446512165 52.0733502421 0,5.0447190724 52.0734891265 0,5.0459542591 52.075942613 0,5.0460127354 52.0760519904 0,5.0461696119 52.0762914038 0,5.0462405098 52.0764264699 0,5.0462572644 52.0764527052 0,5.0462735915 52.0764726395 0,5.0462905188 52.0764888346 0,5.0463071051 52.0765015495 0,5.0463493976 52.0765252547 0,5.0464029319 52.076546322 0,5.0465273504 52.0765867422 0,5.0465818519 52.0766064838 0,5.0466304143 52.0766290035 0,5.0466657836 52.0766521862 0,5.0466960743 52.0766820081 0,5.046721356 52.0767208261 0,5.0467400895 52.0767657856 0,5.0467541874 52.076823397 0,5.0467851396 52.076878658 0)",338,Vleuten - De Meern,600771728,Landzigt,Landzigt,30
"LINESTRING Z (5.1205640594 52.1171300217 0,5.1206196328 52.1169869939 0,5.1206746215 52.1168832427 0,5.1207626385 52.1167593338 0,5.1208527071 52.1166683798 0,5.1209813019 52.116577908 0,5.1226135625 52.1155803481 0)",3,Overvecht,273317017,Neckardreef,Neckardreef,30
"LINESTRING Z (5.1146472657 52.1179115218 0,5.1154563134 52.1174260951 0)",200,Overvecht,600777279,Humberdreef,Humberdreef,30
"LINESTRING Z (5.1276703509 52.0727472557 0,5.1277229396 52.0727469885 0,5.1277495412 52.0727454291 0,5.1289047418 52.072703784 0)",155,Zuid,274307047,Robijnlaan,Robijnlaan,30
"LINESTRING Z (5.1038438128 52.0634181208 0,5.1039731938 52.0634018466 0,5.1039793857 52.0634009061 0,5.1041147645 52.0633890116 0,5.1043476961 52.0633591914 0,5.1066806874 52.0630877817 0,5.1067613166 52.0630736733 0,5.1068614873 52.0630647597 0)",90,Zuidwest,271305047,Nieuw-Amsterdamlaan,Nieuw Amsterdamlaan,30
"LINESTRING Z (5.1226135625 52.1155803481 0,5.1228406182 52.1154415771 0)",2,Overvecht,273317077,Neckardreef,Neckardreef,30
"LINESTRING Z (5.1154563134 52.1174260951 0,5.1155779484 52.1173596491 0)",200,Overvecht,600777278,Humberdreef,Humberdreef,30
"LINESTRING Z (5.027321098 52.1179866803 0,5.0275361584 52.1178197493 0,5.0279592971 52.1174958544 0)",333,Vleuten - De Meern,601348228,Ien Dalessingel,Ien Dalessingel,30
"LINESTRING Z (5.1202126041 52.117810165 0,5.120279278 52.1177502124 0,5.1203382147 52.1176604648 0,5.1204713301 52.1173731468 0,5.1205640594 52.1171300217 0)",3,Overvecht,273317018,Neckardreef,Neckardreef,30
"LINESTRING Z (5.0272508593 52.1184969643 0,5.0269115924 52.1183061053 0)",333,Vleuten - De Meern,600770164,Ien Dalessingel,Ien Dalessingel,30
"LINESTRING Z (5.116272595 52.1125235048 0,5.1163128629 52.1125304227 0,5.1163374338 52.1125403282 0,5.116383667 52.1125739751 0,5.116429703 52.1126037845 0,5.1173739899 52.1131892419 0)",105,Overvecht,272316002,Arabelladreef,Arabelladreef,30
